ID,Income
TEST_0000,26.268088791545324
TEST_0001,108.60386027690822
TEST_0002,469.38164797679246
TEST_0003,693.7003721489683
TEST_0004,2.4393096507320706
TEST_0005,825.0420157579132
TEST_0006,445.16129371774724
TEST_0007,2.4393096507320706
TEST_0008,10.638266432279465
TEST_0009,988.5339377353022
TEST_0010,733.2881534300847
TEST_0011,656.8025828601817
TEST_0012,625.4774057189094
TEST_0013,732.2927798317542
TEST_0014,1.314180580524976
TEST_0015,904.6796846206321
TEST_0016,775.6163403473995
TEST_0017,812.337124420495
TEST_0018,693.7003721489683
TEST_0019,904.6796846206321
TEST_0020,904.6796846206321
TEST_0021,988.5339377353022
TEST_0022,1.314180580524976
TEST_0023,656.8025828601817
TEST_0024,1.314180580524976
TEST_0025,733.2881534300847
TEST_0026,818.3161147991246
TEST_0027,713.6232752981468
TEST_0028,10.022726391371634
TEST_0029,640.1805830896177
TEST_0030,1.314180580524976
TEST_0031,735.4774223844618
TEST_0032,617.4792032446846
TEST_0033,10.022726391371634
TEST_0034,859.306721524473
TEST_0035,10.022726391371634
TEST_0036,2.4393096507320706
TEST_0037,694.491138036849
TEST_0038,761.825880887006
TEST_0039,2.4393096507320706
TEST_0040,533.2488282354301
TEST_0041,859.306721524473
TEST_0042,699.9322540551841
TEST_0043,951.847376885245
TEST_0044,462.9930372977867
TEST_0045,988.5339377353022
TEST_0046,895.091322875634
TEST_0047,760.7092858887992
TEST_0048,555.7563386815754
TEST_0049,1.314180580524976
TEST_0050,-3.4630473059614815
TEST_0051,425.8206840527354
TEST_0052,490.62936088792696
TEST_0053,927.639343716515
TEST_0054,617.4792032446846
TEST_0055,679.4554334966283
TEST_0056,988.5339377353022
TEST_0057,1.314180580524976
TEST_0058,679.4554334966283
TEST_0059,761.825880887006
TEST_0060,706.6373843438638
TEST_0061,693.7003721489683
TEST_0062,591.5662945068394
TEST_0063,767.729236048852
TEST_0064,606.9557496551465
TEST_0065,423.5677370289127
TEST_0066,1.314180580524976
TEST_0067,725.1779540254571
TEST_0068,767.729236048852
TEST_0069,991.6692022801842
TEST_0070,26.268088791545324
TEST_0071,706.6373843438638
TEST_0072,927.6048316467851
TEST_0073,859.306721524473
TEST_0074,386.57632145948673
TEST_0075,170.30386715040885
TEST_0076,768.909760768714
TEST_0077,706.6373843438638
TEST_0078,26.268088791545324
TEST_0079,904.6796846206321
TEST_0080,2.4393096507320706
TEST_0081,927.6048316467851
TEST_0082,-27.718838545708422
TEST_0083,38.484932878331165
TEST_0084,710.9714280455058
TEST_0085,991.6692022801842
TEST_0086,745.2531253271583
TEST_0087,434.8044440291121
TEST_0088,756.0203517515965
TEST_0089,2.4393096507320706
TEST_0090,827.5581771061624
TEST_0091,1.314180580524976
TEST_0092,489.0825889646744
TEST_0093,116.35384556463407
TEST_0094,951.847376885245
TEST_0095,424.78855105727206
TEST_0096,679.4554334966283
TEST_0097,725.1779540254571
TEST_0098,812.337124420495
TEST_0099,927.6048316467851
TEST_0100,112.01440741756159
